company_id,industry
2049094,"['Information Technology & Services', 'IT Services and IT Consulting']"
2050867,['Education Administration Programs']
2053817,['Real Estate']
2055594,['Construction']
2057437,"['Entertainment', 'Entertainment Providers']"
2058906,['Computer Software']
2060607,['Public Relations & Communications']
2064424,['Public Relations and Communications Services']
2070896,['Banking']
2073050,['Mechanical Or Industrial Engineering']
2073870,"['Information Technology & Services', 'IT Services and IT Consulting']"
2074192,['Executive Offices']
2074994,['Construction']
2076992,['Management Consulting']
2081025,"['Appliances, Electrical, and Electronics Manufacturing']"
2083295,['Broadcast Media']
2087756,['Computer Software']
2097821,['Advertising Services']
2098915,['Airlines and Aviation']
2102144,['Utilities']
2106853,['Financial Services']
2107983,"['Building Materials', 'Wholesale Building Materials']"
2111459,['Luxury Goods & Jewelry']
2112910,['Utilities']
2113831,"['Management Consulting', 'Business Consulting and Services']"
2114711,['Staffing & Recruiting']
2114845,['Hospitality']
2117915,['Furniture']
2118349,['Individual and Family Services']
2119128,['Staffing & Recruiting']
2121817,"['Information Technology & Services', 'IT Services and IT Consulting']"
2122794,['Shipbuilding']
2122939,['Defense and Space Manufacturing']
2124763,['Environmental Services']
2125412,['Staffing & Recruiting']
2125658,['Transportation/Trucking/Railroad']
2125741,['Consumer Services']
2128870,['Automation Machinery Manufacturing']
2132152,['Hospitality']
2132727,['Mining & Metals']
2132939,['Staffing & Recruiting']
2134296,['Staffing and Recruiting']
2134473,['Pharmaceuticals']
2135088,['Medical Practices']
2138573,['Architecture & Planning']
2138806,['Retail Apparel and Fashion']
2139520,['Medical Device']
2141751,['IT Services and IT Consulting']
2144386,['Insurance']
2144424,"['Health, Wellness & Fitness']"
2144509,['Mechanical Or Industrial Engineering']
2146167,['Staffing & Recruiting']
2146221,['Law Practice']
2155110,['IT Services and IT Consulting']
2155289,['Biotechnology Research']
2155460,['E-learning']
2155573,['Software Development']
2155945,['Book and Periodical Publishing']
2158596,['Computer Hardware']
2158708,['Mental Health Care']
2159572,['Consumer Goods']
2163962,['Automotive']
2164319,['Law Enforcement']
2166352,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2168076,['Hospitals and Health Care']
2168893,['Staffing & Recruiting']
2169454,['Printing']
2169501,['Staffing & Recruiting']
2169549,['Computers and Electronics Manufacturing']
2171249,['Accounting']
2171947,['Software Development']
2173738,['Packaging and Containers Manufacturing']
2174958,['Consumer Services']
2180169,['Marketing & Advertising']
2183279,['Medical Equipment Manufacturing']
2183652,"['Industrial Automation', 'Automation Machinery Manufacturing']"
2186924,['IT Services and IT Consulting']
2188226,['Consumer Goods']
2188361,['Performing Arts']
2188822,['Staffing and Recruiting']
2190628,['IT Services and IT Consulting']
2192142,['Industrial Machinery Manufacturing']
2192716,['IT Services and IT Consulting']
2193256,['Environmental Services']
2197447,['Mining & Metals']
2200287,['Software Development']
2201548,['Building Materials']
2203697,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2207804,['Utilities']
2208115,['Manufacturing']
2210400,['Insurance']
2213829,['Staffing & Recruiting']
2214607,['Real Estate']
2214679,['Insurance']
2214694,['Construction']
2214751,['E-learning']
2220929,['Consumer Goods']
2221086,['Staffing and Recruiting']
2223177,['Staffing and Recruiting']
2224666,['Hospitals and Health Care']
2229694,['Staffing and Recruiting']
2229850,['Machinery']
2235392,['Industrial Machinery Manufacturing']
2236254,['IT Services and IT Consulting']
2236492,['Information Technology & Services']
2237668,['Biotechnology Research']
2240218,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2241197,['Marketing & Advertising']
2243965,['Retail']
2244558,['Writing and Editing']
2245498,['Construction']
2246926,['IT Services and IT Consulting']
2248203,"['Biotechnology', 'Biotechnology Research']"
2250822,['Retail Apparel and Fashion']
2253872,['Computers and Electronics Manufacturing']
2254038,['Staffing and Recruiting']
2254168,['Retail Apparel and Fashion']
2254335,['Retail']
2254693,['Food and Beverage Services']
2254883,['Insurance']
2254994,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2257863,['Biotechnology']
2260687,['Medical Device']
2261199,['Financial Services']
2261227,"['Information Technology & Services', 'IT Services and IT Consulting']"
2261627,['Information Technology & Services']
2263179,"['Automotive', 'Motor Vehicle Manufacturing']"
2263834,['Medical Equipment Manufacturing']
2268831,['Hospitals and Health Care']
2269862,"['Information Technology & Services', 'IT Services and IT Consulting']"
2272001,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2272345,"['Information Technology & Services', 'IT Services and IT Consulting']"
2274551,['Mental Health Care']
2275216,['Construction']
2275433,['Computer Software']
2275518,['Online Media']
2277385,['Financial Services']
2277907,['Non-profit Organizations']
2279564,['Staffing and Recruiting']
2279709,['Non-profit Organization Management']
2281751,['Information Technology & Services']
2282875,['Individual and Family Services']
2283087,['IT Services and IT Consulting']
2283870,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2284415,['Personal Care Product Manufacturing']
2285467,['Advertising Services']
2287481,['Architecture & Planning']
2290100,"['Transportation, Logistics, Supply Chain and Storage']"
2293632,['Software Development']
2294627,['Staffing and Recruiting']
2296178,['Computer Software']
2297309,['IT Services and IT Consulting']
2297786,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2297840,['Management Consulting']
2301992,['Financial Services']
2302703,['Commercial Real Estate']
2302874,['Hospitals and Health Care']
2307358,['Motor Vehicle Manufacturing']
2309404,['Non-profit Organization Management']
2310671,['Staffing and Recruiting']
2312083,['Staffing and Recruiting']
2312114,['Aviation & Aerospace']
2313067,['Staffing & Recruiting']
2314143,"['Information Technology & Services', 'IT Services and IT Consulting']"
2315424,['Architecture and Planning']
2315708,['IT Services and IT Consulting']
2316216,['Software Development']
2320776,['Hospital & Health Care']
2322667,['Software Development']
2324727,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2326570,['Management Consulting']
2327637,['Hospitals and Health Care']
2327867,['Defense & Space']
2328493,['Defense and Space Manufacturing']
2329618,['Insurance']
2340010,['Consumer Services']
2341099,['Human Resources']
2341247,['Advertising Services']
2343421,['Telecommunications']
2343541,['Electrical & Electronic Manufacturing']
2343688,['Defense & Space']
2344502,['Staffing & Recruiting']
2344811,['Information Technology & Services']
2345562,['Mechanical Or Industrial Engineering']
2348603,"['Information Technology & Services', 'IT Services and IT Consulting']"
2349382,['Advertising Services']
2351358,['Wholesale']
2353409,['Real Estate']
2354064,['Staffing & Recruiting']
2354924,['Government Administration']
2355182,['Restaurants']
2359322,['Staffing and Recruiting']
2360297,['Software Development']
2360867,['Mental Health Care']
2361252,['Hospital & Health Care']
2361258,['IT Services and IT Consulting']
2362543,['IT Services and IT Consulting']
2365947,['Staffing & Recruiting']
2367127,['Staffing and Recruiting']
2367193,['Environmental Services']
2371681,['IT Services and IT Consulting']
2372885,"['Mechanical Or Industrial Engineering', 'Industrial Machinery Manufacturing']"
2375692,['Mental Health Care']
2376166,['Apparel & Fashion']
2376705,['Electrical & Electronic Manufacturing']
2378851,['Retail Apparel and Fashion']
2379384,['Biotechnology Research']
2381271,['Hospitals and Health Care']
2381434,"['Health, Wellness & Fitness']"
2382822,['Food and Beverage Services']
2382849,['Non-profit Organization Management']
2382910,"['Information Technology & Services', 'IT Services and IT Consulting']"
2383821,['Motor Vehicle Manufacturing']
2385130,['Insurance']
2385278,['IT Services and IT Consulting']
2388607,"['Appliances, Electrical, and Electronics Manufacturing']"
2388609,['Staffing & Recruiting']
2389778,['Medical Device']
2390229,['Hospitals and Health Care']
2393241,['Staffing & Recruiting']
2394593,"['Health, Wellness & Fitness', 'Wellness and Fitness Services']"
2394652,"['Consumer Goods', 'Manufacturing']"
2395089,['Industrial Automation']
2396274,['Insurance']
2396310,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2397781,['Mechanical Or Industrial Engineering']
2401255,['Staffing & Recruiting']
2401260,['Accounting']
2403625,"['Information Technology & Services', 'IT Services and IT Consulting']"
2408523,['Biotechnology Research']
2409888,['Design Services']
2412517,['Construction']
2413695,['Computer and Network Security']
2413926,['Staffing & Recruiting']
2415664,['Mechanical Or Industrial Engineering']
2415821,['Financial Services']
2415830,['Accounting']
2417014,['Advertising Services']
2420612,['Human Resources']
2422181,['Staffing and Recruiting']
2424317,['Accounting']
2425285,['Non-profit Organizations']
2425438,['IT Services and IT Consulting']
2429989,['Insurance']
2430084,['Business Consulting and Services']
2430668,"['Transportation/Trucking/Railroad', 'Truck Transportation']"
2432001,['Defense & Space']
2432099,['Museums & Institutions']
2433416,['Retail']
2434292,['Staffing & Recruiting']
2435986,['Truck Transportation']
2437248,['Accounting']
2437570,['Software Development']
2438445,['Consumer Services']
2439106,['Advertising Services']
2439249,['Software Development']
2440292,['Staffing and Recruiting']
2443807,['IT Services and IT Consulting']
2445746,['Medical Equipment Manufacturing']
2445968,['Automotive']
2446172,['Research']
2447993,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2450045,['Staffing & Recruiting']
2454643,['Consumer Services']
2455262,['Staffing and Recruiting']
2456776,['Hospitals and Health Care']
2458047,['Advertising Services']
2460648,['Design Services']
2461574,['Medical Equipment Manufacturing']
2461650,['Automotive']
2463373,['Government Administration']
2464624,['Software Development']
2465968,['Information Technology & Services']
2466485,['Staffing & Recruiting']
2467404,['Security & Investigations']
2468875,['Information Services']
2470025,['Information Technology & Services']
2470060,['Government Administration']
2470561,['Non-profit Organizations']
2471716,['Consumer Goods']
2471868,['Staffing & Recruiting']
2472062,['Law Practice']
2473798,['Information Technology & Services']
2474489,['Wholesale']
2474662,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2474970,['Information Technology & Services']
2476170,['Non-profit Organization Management']
2479880,['Law Practice']
2480405,['Construction']
2480854,['Retail Apparel and Fashion']
2483413,['Entertainment']
2483649,['Environmental Services']
2486674,['Advertising Services']
2487832,['Non-profit Organizations']
2488697,['Events Services']
2488755,['Business Consulting and Services']
2489074,['IT Services and IT Consulting']
2489101,['Staffing & Recruiting']
2489937,['Staffing & Recruiting']
2491343,['Software Development']
2491385,['Civil Engineering']
2491610,"['Building Materials', 'Wholesale Building Materials']"
2492528,['Information Technology & Services']
2494361,['IT Services and IT Consulting']
2494694,['IT Services and IT Consulting']
2495985,['Staffing and Recruiting']
2496705,['Chemical Manufacturing']
2497653,['Computer & Network Security']
2499560,['Information Technology & Services']
2501820,['Software Development']
2502526,['Marketing & Advertising']
2502541,"['Information Technology & Services', 'IT Services and IT Consulting']"
2502557,['Public Relations and Communications Services']
2502595,['Defense and Space Manufacturing']
2503130,"['Health, Wellness & Fitness']"
2505051,['Non-profit Organization Management']
2506549,['Software Development']
2507675,['Hospitals and Health Care']
2507852,['Computer Games']
2510434,['Hospital & Health Care']
2511837,['Information Technology & Services']
2514931,['IT Services and IT Consulting']
2517134,['Staffing & Recruiting']
2517270,['Insurance']
2518106,['Computer & Network Security']
2519518,['Architecture and Planning']
2520146,['Mental Health Care']
2520192,['Medical Device']
2522800,['Hospitals and Health Care']
2524729,['Financial Services']
2525169,['Software Development']
2525696,['Staffing and Recruiting']
2529188,['Hospital & Health Care']
2531104,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2532635,['Staffing & Recruiting']
2535517,['Logistics & Supply Chain']
2536305,['Higher Education']
2538921,['Information Technology & Services']
2539226,['Government Administration']
2540271,['IT Services and IT Consulting']
2540641,['Hospitals and Health Care']
2540678,['Renewable Energy Semiconductor Manufacturing']
2541700,"['Hospital & Health Care', 'Hospitals and Health Care']"
2543692,"['Information Technology & Services', 'IT Services and IT Consulting']"
2545750,['Hospital & Health Care']
2546790,['Software Development']
2547066,['Government Administration']
2547931,['Biotechnology']
2548094,['Hospitals and Health Care']
2548099,['Hospitals and Health Care']
2548108,['Hospital & Health Care']
2548112,['Hospitals and Health Care']
2549116,['Beverage Manufacturing']
2549127,['Design']
2552432,['Staffing and Recruiting']
2552597,['Staffing & Recruiting']
2553486,['Hospitals and Health Care']
2555454,['Financial Services']
2558753,['Hospital & Health Care']
2560251,['Staffing & Recruiting']
2560345,['Staffing & Recruiting']
2560957,['Law Practice']
2561313,['Retail']
2562128,"['Information Technology & Services', 'IT Services and IT Consulting']"
2562534,['Staffing & Recruiting']
2563298,['Defense and Space Manufacturing']
2564886,['Construction']
2564992,['Hospitality']
2564994,['Hospitality']
2564995,['Hospitality']
2564997,['Hospitality']
2565117,['Security and Investigations']
2567371,['Truck Transportation']
2567427,['Law Practice']
2575662,['Staffing and Recruiting']
2575734,['Retail']
2575850,['Staffing & Recruiting']
2576548,"['Oil & Energy', 'Oil and Gas']"
2576930,['Information Technology & Services']
2577794,['Insurance']
2578208,['Medical Device']
2578499,['Civil Engineering']
2579911,['IT Services and IT Consulting']
2580086,['Computer Software']
2581131,['Staffing and Recruiting']
2584122,['Advertising Services']
2584457,['Hospitals and Health Care']
2584472,['Hospitals and Health Care']
2584489,['Hospitals and Health Care']
2584492,['Hospital & Health Care']
2584494,"['Hospital & Health Care', 'Hospitals and Health Care']"
2584496,['Hospital & Health Care']
2589107,['Staffing and Recruiting']
2590848,['Retail Office Equipment']
2595039,['Research Services']
2596846,['Wholesale Building Materials']
2598400,['Hospital & Health Care']
2599129,['IT Services and IT Consulting']
2599646,['Advertising Services']
2601032,['Wellness and Fitness Services']
2601226,['IT Services and IT Consulting']
2602522,['Software Development']
2604751,['Machinery Manufacturing']
2604933,"['Information Technology & Services', 'Software Development']"
2604972,['Management Consulting']
2608659,['Non-profit Organizations']
2610794,['Staffing and Recruiting']
2611969,['Advertising Services']
2612230,['Law Practice']
2615606,['Law Practice']
2615835,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2616230,['Hospitals and Health Care']
2619610,['Management Consulting']
2619748,['Marketing & Advertising']
2619961,['Government Administration']
2619990,['Construction']
2620735,"['Transportation/Trucking/Railroad', 'Truck Transportation']"
2623352,['IT Services and IT Consulting']
2625582,['Hospital & Health Care']
2627381,['Beverage Manufacturing']
2627812,['IT Services and IT Consulting']
2630368,['Financial Services']
2631743,['Human Resources']
2631749,['Retail']
2632918,"['Information Technology & Services', 'IT Services and IT Consulting']"
2633346,['Law Practice']
2635566,['Chemical Manufacturing']
2635920,['Banking']
2636280,['Hospitality']
2638584,['Utilities']
2639649,['Accounting']
2640631,['Consumer Services']
2640665,['IT Services and IT Consulting']
2640689,['Staffing & Recruiting']
2641066,['Electrical & Electronic Manufacturing']
2642477,['Information Technology & Services']
2642977,['Human Resources Services']
2644051,['Biotechnology Research']
2644830,['Automotive']
2645381,['Hospital & Health Care']
2647843,['Computer Software']
2648958,['Staffing & Recruiting']
2651262,['Information Technology & Services']
2652632,['Hospitality']
2652881,['Pharmaceutical Manufacturing']
2654590,['Research']
2655319,['Non-profit Organization Management']
2658553,['Non-profit Organizations']
2658876,"['Health, Wellness & Fitness', 'Wellness and Fitness Services']"
2660454,['Hospitals and Health Care']
2660651,['Biotechnology Research']
2661961,['Financial Services']
2664185,['Wholesale']
2664323,['IT Services and IT Consulting']
2664416,['Financial Services']
2664556,['Hospitals and Health Care']
2664890,['Truck Transportation']
2665404,['Retail']
2667419,['Education Management']
2668040,['IT Services and IT Consulting']
2668792,"['Non-profit Organization Management', 'Veterinary Services']"
2669261,['Law Practice']
2669550,['Computer Software']
2670623,['Retail']
2670805,['Food & Beverages']
2671586,['Consumer Services']
2673675,['Financial Services']
2673722,"['Information Technology & Services', 'IT Services and IT Consulting']"
2676390,['Biotechnology Research']
2678950,['IT Services and IT Consulting']
2680000,['IT Services and IT Consulting']
2680550,['Civic & Social Organization']
2681180,['Luxury Goods & Jewelry']
2681277,"['Computer Software', 'Software Development']"
2682058,['Government Administration']
2682361,['Software Development']
2684081,['Information Technology & Services']
2684553,['Advertising Services']
2684737,['Software Development']
2685223,['Retail Apparel and Fashion']
2686249,['Information Technology & Services']
2688310,['Financial Services']
2689618,['Construction']
2689946,"['Information Technology & Services', 'IT Services and IT Consulting']"
2691463,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2692195,['Public Safety']
2692259,['Government Administration']
2693316,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2695488,['Information Technology & Services']
2697764,['Machinery']
2699082,['Staffing & Recruiting']
2700167,['Transportation/Trucking/Railroad']
2700663,['Hospitals and Health Care']
2701198,['Staffing & Recruiting']
2701866,['Staffing and Recruiting']
2706103,['Software Development']
2708254,['Insurance']
2708565,['IT Services and IT Consulting']
2711806,['Software Development']
2711920,['Financial Services']
2712059,['Real Estate']
2712856,['Hospitality']
2713586,['Apparel & Fashion']
2714914,['Financial Services']
2715192,['Retail']
2715849,['Non-profit Organizations']
2716056,['Hospitals and Health Care']
2716085,"['Computer Software', 'Software Development']"
2716125,['Computer Software']
2718193,"['Machinery', 'Machinery Manufacturing']"
2718681,['Banking']
2718842,['Retail']
2721911,['Facilities Services']
2721914,['Telecommunications']
2723098,['Real Estate']
2723730,['Staffing and Recruiting']
2724097,['Staffing & Recruiting']
2724823,['Consumer Goods']
2727542,['Non-profit Organization Management']
2727843,['Civil Engineering']
2731814,['Hospitality']
2736008,['Staffing and Recruiting']
2736308,"['Information Technology & Services', 'IT Services and IT Consulting']"
2736489,['Environmental Services']
2736521,['Law Practice']
2737970,['Financial Services']
2738049,['E-Learning Providers']
2738070,['Higher Education']
2738186,['Manufacturing']
2738213,['E-learning']
2738312,['Staffing and Recruiting']
2739771,['Environmental Services']
2740813,['Staffing & Recruiting']
2742193,['Software Development']
2745991,['Hospitals and Health Care']
2746223,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2746392,['Software Development']
2747538,['Information Technology & Services']
2748038,['Truck Transportation']
2749637,['Consumer Goods']
2749649,['Non-profit Organizations']
2749736,['Electrical & Electronic Manufacturing']
2750410,['Biotechnology Research']
2753017,['Staffing and Recruiting']
2754376,['Management Consulting']
2755733,['Staffing and Recruiting']
2756204,"['Hospital & Health Care', 'Hospitals and Health Care']"
2756411,['Business Consulting and Services']
2762306,['Staffing & Recruiting']
2763211,['Management Consulting']
2763986,['Insurance']
2764631,['Telecommunications']
2767863,['Staffing and Recruiting']
2774891,['Information Technology & Services']
2776020,['Food and Beverage Services']
2777233,['Construction']
2778062,['Semiconductors']
2779571,['Information Technology & Services']
2780388,['Real Estate']
2781211,['Mental Health Care']
2785040,['Investment Management']
2786526,['Architecture and Planning']
2787112,['Computer Software']
2788204,"['Information Technology & Services', 'IT Services and IT Consulting']"
2794879,['Information Technology & Services']
2796301,['Real Estate']
2796796,['IT Services and IT Consulting']
2802262,['Utilities']
2803017,['Retail']
2803272,['IT Services and IT Consulting']
2803589,['IT Services and IT Consulting']
2804421,['Hospitals and Health Care']
2804578,['Entertainment Providers']
2804770,['Computer Software']
2804888,['Internet']
2808921,['Events Services']
2811769,['Entertainment']
2819944,['Education Management']
2820867,['Machinery']
2821604,['Computer Software']
2822187,['Staffing and Recruiting']
2824374,['Computer Software']
2824640,['Staffing & Recruiting']
2826091,['Recreational Facilities & Services']
2829085,['Media Production']
2830763,['Software Development']
2831596,"['Hospital & Health Care', 'Hospitals and Health Care']"
2832056,"['Management Consulting', 'Business Consulting and Services']"
2833783,['IT Services and IT Consulting']
2835736,['Defense and Space Manufacturing']
2836503,['Software Development']
2837417,['Financial Services']
2837787,"['Computer Software', 'Software Development']"
2838631,['Staffing & Recruiting']
2842489,['Management Consulting']
2842641,['Hospitals and Health Care']
2842750,['Non-profit Organizations']
2843538,"['Biotechnology', 'Biotechnology Research']"
2844769,['Hospitals and Health Care']
2844978,['Wholesale Building Materials']
2847303,['Insurance']
2848240,['Manufacturing']
2848937,"['Pharmaceuticals', 'Pharmaceutical Manufacturing']"
2849719,"['Hospital & Health Care', 'Hospitals and Health Care']"
2850790,['Business Consulting and Services']
2851993,['Machinery Manufacturing']
2853559,['Architecture & Planning']
2853989,['Law Practice']
2855441,['Consumer Goods']
2855513,['Truck Transportation']
2855889,['Staffing and Recruiting']
2856513,['Packaging and Containers Manufacturing']
2857630,['Software Development']
2857634,['Internet']
2857644,['Law Enforcement']
2857649,['Transportation/Trucking/Railroad']
2862639,['Business Consulting and Services']
2864539,['Staffing & Recruiting']
2866215,['Real Estate']
2870777,['Aviation and Aerospace Component Manufacturing']
2870989,"['Information Technology & Services', 'IT Services and IT Consulting']"
2871754,['Oil & Energy']
2871879,['Electrical & Electronic Manufacturing']
2872912,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2873210,['Pharmaceutical Manufacturing']
2878362,['Higher Education']
2878599,['Staffing and Recruiting']
2880768,['Insurance']
2881203,['Mining & Metals']
2881662,['Staffing and Recruiting']
2887000,['Marketing & Advertising']
2888865,['Information Technology & Services']
2890366,['Hospital & Health Care']
2890763,['Staffing and Recruiting']
2891929,['Business Consulting and Services']
2893296,['Hospitals and Health Care']
2893575,['Information Technology & Services']
2896658,['Staffing and Recruiting']
2897074,['IT Services and IT Consulting']
2899266,['Information Technology & Services']
2899710,['Research']
2900019,['Industrial Machinery Manufacturing']
2901787,['Staffing and Recruiting']
2902815,['Management Consulting']
2904046,['Utilities']
2906528,['Software Development']
2908367,"['Staffing & Recruiting', 'Staffing and Recruiting']"
2908815,['Marketing & Advertising']
2909349,['Mechanical Or Industrial Engineering']
2910116,['Electrical & Electronic Manufacturing']
2912258,['Retail']
2913292,['Hospitality']
2913349,['Staffing and Recruiting']
2913934,['Transportation/Trucking/Railroad']
2916184,['IT Services and IT Consulting']
2920057,['Staffing and Recruiting']
2922575,"['Information Technology & Services', 'IT Services and IT Consulting']"
2922932,['Staffing and Recruiting']
2923642,['Facilities Services']
2925058,['Financial Services']
2925555,['Information Technology & Services']
2925665,['Staffing & Recruiting']
2926262,"['Music', 'Musicians']"
2927497,"['Appliances, Electrical, and Electronics Manufacturing']"
2927980,"['Health, Wellness & Fitness']"
2928156,['Spectator Sports']
2928506,"['Hospital & Health Care', 'Hospitals and Health Care']"
2928642,['Financial Services']
2928769,['Wellness and Fitness Services']
2930550,['Music']
2932527,['Marketing & Advertising']
2934272,['Non-profit Organization Management']
2934678,"['Information Technology & Services', 'IT Services and IT Consulting']"
2935380,"['Information Technology & Services', 'IT Services and IT Consulting']"
2936694,"['Pharmaceuticals', 'Pharmaceutical Manufacturing']"
2937226,['Staffing & Recruiting']
2937325,['Non-profit Organization Management']
2937626,['Medical Device']
2939816,['Research']
2939959,['Hospitals and Health Care']
2943678,['Construction']
2944478,['Transportation/Trucking/Railroad']
2945366,['Design']
2946982,['Software Development']
2947291,['Defense and Space Manufacturing']
2949451,['Advertising Services']
2951796,['Construction']
2952162,['Information Technology & Services']
2952271,"['Computer Software', 'Software Development']"
2953255,['Real Estate']
2953670,['Information Technology & Services']
2957160,['Real Estate']
2957445,['Travel Arrangements']
2958789,['Hospital & Health Care']
2958867,['Law Practice']
2963249,['Financial Services']
2964798,['Staffing and Recruiting']
2965633,['Financial Services']
2966060,['Primary and Secondary Education']
2966330,['Management Consulting']
2971337,['Information Technology & Services']
2972588,['Public Safety']
2973559,['Advertising Services']
2973736,['Software Development']
2973906,['IT Services and IT Consulting']
2980915,['Retail']
2982156,['Information Services']
2983157,['Consumer Services']
2985733,"['Information Technology & Services', 'IT Services and IT Consulting']"
2986315,['Non-profit Organizations']
2986972,['Renewable Energy Semiconductor Manufacturing']
2989624,['Public Relations & Communications']
2992048,['Security & Investigations']
2999687,['Retail Luxury Goods and Jewelry']
2999886,['Staffing & Recruiting']
2999998,"['Staffing & Recruiting', 'Staffing and Recruiting']"
3002336,['Construction']
3006946,['Computer Software']
3008681,['Financial Services']
3009549,['Higher Education']
3009569,['Hospitality']
3009879,"['Management Consulting', 'Business Consulting and Services']"
3011879,"['Computer Software', 'Software Development']"
3012034,['Machinery']
3014279,['Advertising Services']
3014599,['Hospitals and Health Care']
3018149,"['Information Technology & Services', 'IT Services and IT Consulting']"
3021808,"['Appliances, Electrical, and Electronics Manufacturing']"
3023479,['Farming']
3024029,['Wellness and Fitness Services']
3025557,['Hospitals and Health Care']
3025562,['Apparel & Fashion']
3029525,['Hospital & Health Care']
3030807,['Civil Engineering']
3031290,['IT Services and IT Consulting']
3032528,['Information Technology & Services']
3032973,['Staffing & Recruiting']
3037367,['Medical Equipment Manufacturing']
3037695,['Human Resources']
3037935,['Financial Services']
3037980,['Truck Transportation']
3041246,['Financial Services']
3041808,['Hospitals and Health Care']
3042775,['Staffing and Recruiting']
3042905,['Insurance']
3043021,['Media Production']
3043325,['Hospitals and Health Care']
3043632,['Medical Device']
3043634,['Construction']
3045077,['Non-profit Organizations']
3045437,"['Marketing & Advertising', 'Advertising Services']"
3046921,['Transportation/Trucking/Railroad']
3048445,['Financial Services']
3050787,['IT Services and IT Consulting']
3053638,['Retail']
3055544,['Financial Services']
3056209,['Business Consulting and Services']
3056912,['Retail']
3059344,['Insurance']
3061662,['Staffing and Recruiting']
3064910,['Sporting Goods']
3066202,['Facilities Services']
3074911,['Computer Hardware Manufacturing']
3077586,['Staffing & Recruiting']
3077903,['Staffing and Recruiting']
3078109,['IT Services and IT Consulting']
3079381,['Machinery']
3079692,['Law Practice']
3080429,['Business Consulting and Services']
3081288,['Advertising Services']
3083333,['Restaurants']
3085943,['Computer Software']
3086317,['E-Learning Providers']
3086374,['Venture Capital & Private Equity']
3087003,['Renewable Energy Semiconductor Manufacturing']
3087544,['Food and Beverage Services']
3089114,['Restaurants']
3094595,"['Information Technology & Services', 'IT Services and IT Consulting']"
3096123,['Non-profit Organizations']
3099084,['Hospitality']
3101619,['Hospitality']
3102516,['Staffing and Recruiting']
3104354,['Entertainment']
3109444,['Consumer Goods']
3112877,"['Information Technology & Services', 'IT Services and IT Consulting']"
3118913,['Software Development']
3121308,['Advertising Services']
3122069,['Packaging and Containers Manufacturing']
3123217,['Information Technology & Services']
3124018,['Fundraising']
3124398,['Architecture & Planning']
3125763,['Hospitality']
3128709,['Marketing & Advertising']
3128743,['Individual and Family Services']
3131483,['Transportation/Trucking/Railroad']
3133230,['Human Resources']
3136318,['Machinery']
3138087,['Industrial Machinery Manufacturing']
3140107,['Textile Manufacturing']
3141681,['Staffing and Recruiting']
3143455,['Computer Software']
3143932,['Hospitals and Health Care']
3149515,['Non-profit Organization Management']
3150784,['Staffing & Recruiting']
3152219,['Hospitals and Health Care']
3152520,['Oil & Energy']
3158134,['Telecommunications']
3159554,['Computer Software']
3162956,['Primary and Secondary Education']
3163363,['Real Estate']
3163788,['Construction']
3164084,['Non-profit Organizations']
3165266,['IT Services and IT Consulting']
3165672,['Staffing & Recruiting']
3168240,['Non-profit Organization Management']
3175451,['Software Development']
3176132,['Construction']
3178910,['Entertainment']
3180238,"['Hospital & Health Care', 'Hospitals and Health Care']"
3180574,['Non-profit Organization Management']
3181342,['Information Technology & Services']
3182370,['Non-profit Organizations']
3184635,['Staffing and Recruiting']
3185967,['Information Technology & Services']
3188509,['Wholesale']
3194237,['Hospitality']
3194825,['Food & Beverages']
3195033,['Mental Health Care']
3198016,['Architecture & Planning']
3198634,['Hospitals and Health Care']
3198765,['Education Administration Programs']
3199654,['Broadcast Media Production and Distribution']
3200228,['Medical Equipment Manufacturing']
3200474,['Software Development']
3202422,"['Hospital & Health Care', 'Hospitals and Health Care']"
3205573,"['Computer Software', 'Software Development']"
3210501,"['Biotechnology', 'Biotechnology Research']"
3211056,['Construction']
3215566,['Hospitals and Health Care']
3215718,['Insurance']
3215834,['Information Technology & Services']
3216326,['Higher Education']
3217283,['Industrial Machinery Manufacturing']
3220813,"['Hospital & Health Care', 'Hospitals and Health Care']"
3223482,['Insurance']
3225855,['Insurance']
3231465,['Financial Services']
3231829,['Software Development']
3234221,['Architecture & Planning']
3234670,['Information Technology & Services']
3238042,['Higher Education']
3239388,['Software Development']
3240627,"['Marketing & Advertising', 'Advertising Services']"
3242773,['Staffing & Recruiting']
3247282,['Hospital & Health Care']
3249631,['Education Administration Programs']
3252148,['Computer Software']
3254263,['Financial Services']
