company_id,employee_count,follower_count,time_recorded
63010,609,11742,2023-08-24 04:48:52.000000000
2945366,6,220,2023-08-24 04:48:52.000000000
82160322,19,1009,2023-08-24 04:48:52.000000000
21667,858,9899,2023-08-24 04:48:52.000000000
1123,209359,2631790,2023-08-24 04:48:52.000000000
33266522,652,34040,2023-08-24 04:48:52.000000000
18062,3039,43220,2023-08-24 04:48:52.000000000
10420321,897,286286,2023-08-24 04:48:52.000000000
7587370,134,3221,2023-08-24 04:48:52.000000000
1403,38277,622102,2023-08-24 04:48:52.000000000
1403,38277,622102,2023-08-24 04:49:39.000000000
6176,38972,244414,2023-08-24 04:49:39.000000000
2649,15768,286187,2023-08-24 04:49:39.000000000
27752,955,12295,2023-08-24 04:49:39.000000000
29579,1430,9974,2023-08-24 04:49:39.000000000
1703,57305,586564,2023-08-24 04:49:39.000000000
2934272,12,765,2023-08-24 04:50:26.000000000
1505,43440,882482,2023-08-24 04:50:26.000000000
27127,1231,36034,2023-08-24 04:50:26.000000000
4101,42599,719032,2023-08-24 04:50:26.000000000
8031,25803,196747,2023-08-24 04:50:26.000000000
9527703,82,1243,2023-08-24 04:51:13.000000000
11695727,49124,732087,2023-08-24 04:51:13.000000000
8031,25803,196747,2023-08-24 04:51:13.000000000
1115,112386,3388934,2023-08-24 04:51:13.000000000
163883,30545,1358099,2023-08-24 04:51:13.000000000
72483,7529,92025,2023-08-24 04:51:13.000000000
30086,14318,967548,2023-08-24 04:51:13.000000000
2598400,250,12036,2023-08-24 04:51:13.000000000
1013110,927,6122,2023-08-24 04:51:13.000000000
42925,1163,12980,2023-08-24 04:51:13.000000000
2430668,36265,572906,2023-08-24 04:51:13.000000000
2430668,36265,572906,2023-08-24 04:52:00.000000000
4768,4919,43752,2023-08-24 04:52:00.000000000
20009,9406,210574,2023-08-24 04:52:00.000000000
79560,4066,26032,2023-08-24 04:52:00.000000000
3748,56591,3453151,2023-08-24 04:52:00.000000000
11240,23958,116007,2023-08-24 04:52:00.000000000
6449,9564,374535,2023-08-24 04:52:00.000000000
8390,11783,65953,2023-08-24 04:52:00.000000000
73600,4620,33344,2023-08-24 04:52:00.000000000
4728,10282,272254,2023-08-24 04:52:00.000000000
347410,3613,40937,2023-08-24 04:52:47.000000000
28154,857,109221,2023-08-24 04:52:47.000000000
1441,286089,30826097,2023-08-24 04:52:47.000000000
1441,286089,30826098,2023-08-24 04:52:47.000000000
4898,17468,597433,2023-08-24 04:52:47.000000000
1441,286089,30826099,2023-08-24 04:52:47.000000000
1441,286089,30826100,2023-08-24 04:52:47.000000000
2125741,289,1246,2023-08-24 04:52:47.000000000
7587370,134,3221,2023-08-24 04:52:47.000000000
10420321,897,286286,2023-08-24 04:52:47.000000000
10420321,897,286286,2023-08-24 04:53:35.000000000
15550475,465,1582,2023-08-24 04:53:35.000000000
2106853,1514,12967,2023-08-24 04:53:35.000000000
14140,11080,815459,2023-08-24 04:53:35.000000000
18062,3039,43220,2023-08-24 04:53:35.000000000
5353,13086,83873,2023-08-24 04:53:35.000000000
18280,1215,16811,2023-08-24 04:53:35.000000000
3015,33391,1315625,2023-08-24 04:53:35.000000000
3626,128743,640270,2023-08-24 04:53:35.000000000
1403,38277,622102,2023-08-24 04:53:35.000000000
1403,38277,622102,2023-08-24 04:54:22.000000000
8280,7131,275587,2023-08-24 04:54:22.000000000
6176,38972,244414,2023-08-24 04:54:22.000000000
8281,4982,216854,2023-08-24 04:54:22.000000000
20009,9406,210574,2023-08-24 04:54:22.000000000
436931,5897,161762,2023-08-24 04:54:22.000000000
3626,128743,640270,2023-08-24 04:54:22.000000000
10420321,897,286286,2023-08-24 04:54:22.000000000
1689,59558,3009671,2023-08-24 04:54:22.000000000
1016,53495,2060378,2023-08-24 04:55:10.000000000
1586,829111,31891211,2023-08-24 04:55:10.000000000
2382910,130559,8817778,2023-08-24 04:55:10.000000000
1586,829111,31891212,2023-08-24 04:55:10.000000000
12227,3197,101739,2023-08-24 04:55:10.000000000
6215,5333,40447,2023-08-24 04:55:10.000000000
8281,4982,216854,2023-08-24 04:55:10.000000000
4453,21432,141757,2023-08-24 04:55:10.000000000
10001,13289,143108,2023-08-24 04:55:10.000000000
1703,57305,586565,2023-08-24 04:55:10.000000000
5204,32484,841021,2023-08-24 04:55:10.000000000
8031,25803,196748,2023-08-24 04:55:10.000000000
165380,3893,38064,2023-08-24 04:55:10.000000000
164200,13076,161855,2023-08-24 04:55:10.000000000
72483,7529,92025,2023-08-24 04:55:10.000000000
72483,7529,92025,2023-08-24 04:55:58.000000000
12095,1742,51980,2023-08-24 04:55:58.000000000
2880768,385,22577,2023-08-24 04:55:58.000000000
104405,2278,66048,2023-08-24 04:55:58.000000000
2430668,36265,572907,2023-08-24 04:55:58.000000000
22026,4321,131457,2023-08-24 04:55:58.000000000
20009,9406,210574,2023-08-24 04:55:58.000000000
3015,33391,1315626,2023-08-24 04:55:58.000000000
4768,4919,43752,2023-08-24 04:55:58.000000000
79560,4066,26032,2023-08-24 04:55:58.000000000
3748,56591,3453155,2023-08-24 04:55:58.000000000
6449,9564,374535,2023-08-24 04:55:58.000000000
261456,4083,116552,2023-08-24 04:55:58.000000000
8390,11783,65953,2023-08-24 04:55:58.000000000
347410,3613,40937,2023-08-24 04:56:45.000000000
2018,25797,398320,2023-08-24 04:56:45.000000000
104405,2278,66048,2023-08-24 04:56:45.000000000
4898,17468,597433,2023-08-24 04:56:45.000000000
1441,286089,30826175,2023-08-24 04:56:45.000000000
8336,9145,192909,2023-08-24 04:56:45.000000000
1441,286089,30826176,2023-08-24 04:56:45.000000000
18287,484,13439,2023-08-24 04:56:45.000000000
1394616,864,13751,2023-08-24 04:56:45.000000000
10420321,897,286286,2023-08-24 04:56:45.000000000
19109,871,15599,2023-08-24 04:56:45.000000000
7587370,134,3221,2023-08-24 04:56:45.000000000
2106853,1514,12967,2023-08-24 04:56:45.000000000
3104354,207,17041,2023-08-24 04:56:45.000000000
1441,286089,30826178,2023-08-24 04:56:45.000000000
79688206,5,527,2023-08-24 04:57:31.000000000
162479,300554,19028905,2023-08-24 04:57:31.000000000
162479,300554,19028904,2023-08-24 04:57:31.000000000
14140,11080,815460,2023-08-24 04:57:31.000000000
2709,19900,328894,2023-08-24 04:58:18.000000000
166680,7882,256766,2023-08-24 04:58:18.000000000
10420321,897,286286,2023-08-24 04:58:18.000000000
18280,1215,16811,2023-08-24 04:58:18.000000000
8280,7131,275587,2023-08-24 04:58:18.000000000
1403,38277,622103,2023-08-24 04:58:18.000000000
10795459,2381,223490,2023-08-24 04:58:18.000000000
6176,38972,244414,2023-08-24 04:58:18.000000000
40693052,12,768,2023-08-24 04:58:18.000000000
6215,5333,40447,2023-08-24 04:58:18.000000000
8281,4982,216855,2023-08-24 04:58:18.000000000
41245,1793,10410,2023-08-24 04:58:18.000000000
17109,5308,40568,2023-08-24 04:59:05.000000000
1082195,93,27890,2023-08-24 04:59:05.000000000
869141,1355,47049,2023-08-24 04:59:05.000000000
40693052,12,768,2023-08-24 04:59:05.000000000
8366,7917,107906,2023-08-24 04:59:05.000000000
1441,286089,30826226,2023-08-24 04:59:05.000000000
165862,1538,20314,2023-08-24 04:59:05.000000000
4898,17468,597433,2023-08-24 04:59:05.000000000
11240,23958,116007,2023-08-24 04:59:05.000000000
10420321,897,286286,2023-08-24 04:59:05.000000000
9225358,5077,28992,2023-08-24 04:59:05.000000000
104405,2278,66048,2023-08-24 04:59:05.000000000
2709,19900,328895,2023-08-24 04:59:05.000000000
166680,7882,256767,2023-08-24 04:59:52.000000000
18062,3039,43220,2023-08-24 04:59:52.000000000
15596827,197,3862,2023-08-24 04:59:52.000000000
5355,88383,957336,2023-08-24 04:59:52.000000000
3015,33391,1315629,2023-08-24 04:59:52.000000000
20441,904,15348,2023-08-24 04:59:52.000000000
2939816,226,5726,2023-08-24 04:59:52.000000000
4729,7462,52305,2023-08-24 04:59:52.000000000
1016,53495,2060382,2023-08-24 04:59:52.000000000
11752085,1808,25273,2023-08-24 04:59:52.000000000
7587370,134,3221,2023-08-24 04:59:52.000000000
8280,7131,275587,2023-08-24 04:59:52.000000000
1403,38277,622106,2023-08-24 04:59:52.000000000
1403,38277,622106,2023-08-24 05:00:39.000000000
6176,38972,244414,2023-08-24 05:00:39.000000000
10420321,897,286286,2023-08-24 05:00:39.000000000
4453,21432,141757,2023-08-24 05:00:39.000000000
19368,1454,8404,2023-08-24 05:00:39.000000000
8281,4982,216855,2023-08-24 05:00:39.000000000
12709,10500,87341,2023-08-24 05:00:39.000000000
869141,1355,47049,2023-08-24 05:00:39.000000000
1392,85434,551449,2023-08-24 05:00:39.000000000
2476,5944,85919,2023-08-24 05:00:39.000000000
3308308,997,148959,2023-08-24 05:00:39.000000000
3308308,997,148959,2023-08-24 05:01:26.000000000
4822178,87,8968,2023-08-24 05:01:26.000000000
3690,26043,539039,2023-08-24 05:01:26.000000000
3240,53065,214679,2023-08-24 05:01:26.000000000
16038,8114,34493,2023-08-24 05:01:26.000000000
7587370,134,3221,2023-08-24 05:01:26.000000000
3626,128743,640272,2023-08-24 05:01:26.000000000
10420321,897,286286,2023-08-24 05:01:26.000000000
1441,286089,30826278,2023-08-24 05:01:26.000000000
10887287,565,26595,2023-08-24 05:02:14.000000000
10420321,897,286286,2023-08-24 05:02:14.000000000
15739,8475,382570,2023-08-24 05:02:14.000000000
18062,3039,43220,2023-08-24 05:02:14.000000000
3015,33391,1315631,2023-08-24 05:02:14.000000000
3783876,11378,208640,2023-08-24 05:02:14.000000000
9714055,21365,135210,2023-08-24 05:02:14.000000000
1403,38277,622106,2023-08-24 05:02:14.000000000
1908,8690,141096,2023-08-24 05:03:02.000000000
1403,38277,622106,2023-08-24 05:03:02.000000000
6176,38972,244414,2023-08-24 05:03:02.000000000
3783876,11378,208640,2023-08-24 05:03:02.000000000
4453,21432,141758,2023-08-24 05:03:02.000000000
521160,387,8844,2023-08-24 05:03:02.000000000
8281,4982,216856,2023-08-24 05:03:02.000000000
10420321,897,286286,2023-08-24 05:03:02.000000000
2014725,959,165399,2023-08-24 05:03:02.000000000
27333,2076,153607,2023-08-24 05:03:02.000000000
869141,1355,47049,2023-08-24 05:03:49.000000000
4453,21432,141758,2023-08-24 05:03:49.000000000
629785,460,5043,2023-08-24 05:03:49.000000000
10420321,897,286286,2023-08-24 05:03:49.000000000
4822178,87,8968,2023-08-24 05:03:49.000000000
436931,5897,161763,2023-08-24 05:03:49.000000000
3690,26043,539040,2023-08-24 05:03:49.000000000
7587370,134,3221,2023-08-24 05:03:49.000000000
1675576,582,4469,2023-08-24 05:03:49.000000000
37016901,487,22935,2023-08-24 05:03:49.000000000
3240,53065,214679,2023-08-24 05:03:49.000000000
601919,7397,239018,2023-08-24 05:03:49.000000000
6979,25983,388020,2023-08-24 05:04:36.000000000
2780388,1132,29459,2023-08-24 05:04:36.000000000
14140,11080,815460,2023-08-24 05:04:36.000000000
10420321,897,286286,2023-08-24 05:04:36.000000000
15596827,197,3862,2023-08-24 05:04:36.000000000
1403,38277,622106,2023-08-24 05:04:36.000000000
1441,286089,30826352,2023-08-24 05:04:36.000000000
6194,8208,48545,2023-08-24 05:04:36.000000000
3654739,585,4473,2023-08-24 05:04:36.000000000
3671,16059,204787,2023-08-24 05:05:24.000000000
1504533,38,723,2023-08-24 05:05:24.000000000
1016,53495,2060385,2023-08-24 05:05:24.000000000
10420321,897,286286,2023-08-24 05:05:24.000000000
9225358,5077,28992,2023-08-24 05:05:24.000000000
8281,4982,216856,2023-08-24 05:05:24.000000000
1403,38277,622107,2023-08-24 05:05:24.000000000
6176,38972,244414,2023-08-24 05:05:24.000000000
2649,15768,286188,2023-08-24 05:05:24.000000000
15596827,197,3862,2023-08-24 05:05:24.000000000
166680,7882,256767,2023-08-24 05:05:24.000000000
2248203,4117,63389,2023-08-24 05:05:24.000000000
79239,103,4510,2023-08-24 05:06:11.000000000
2164319,296,1155,2023-08-24 05:06:11.000000000
660180,830,6313,2023-08-24 05:06:11.000000000
91459053,2,30,2023-08-24 05:06:11.000000000
3626,128743,640272,2023-08-24 05:06:11.000000000
15596827,197,3862,2023-08-24 05:06:11.000000000
20009,9406,210575,2023-08-24 05:06:11.000000000
10420321,897,286286,2023-08-24 05:06:11.000000000
869141,1355,47049,2023-08-24 05:06:11.000000000
40693052,12,768,2023-08-24 05:06:11.000000000
4822178,87,8968,2023-08-24 05:06:11.000000000
7587370,134,3221,2023-08-24 05:06:11.000000000
10223966,26,422,2023-08-24 05:06:58.000000000
7587370,134,3221,2023-08-24 05:06:58.000000000
4822178,87,8968,2023-08-24 05:06:58.000000000
209610,4199,109705,2023-08-24 05:06:58.000000000
3690,26043,539043,2023-08-24 05:06:58.000000000
2649,15768,286188,2023-08-24 05:06:58.000000000
10279209,1555,59731,2023-08-24 05:06:58.000000000
3240,53065,214679,2023-08-24 05:06:58.000000000
3240,53065,214679,2023-08-24 05:07:45.000000000
12293,3375,60698,2023-08-24 05:07:45.000000000
601919,7397,239018,2023-08-24 05:07:45.000000000
16038,8114,34493,2023-08-24 05:07:45.000000000
4822178,87,8968,2023-08-24 05:07:45.000000000
607957,34198,1275350,2023-08-24 05:07:45.000000000
68463,705,12953,2023-08-24 05:07:45.000000000
26586,1180,21235,2023-08-24 05:07:45.000000000
28209,7699,62985,2023-08-24 05:07:45.000000000
6194,8208,48545,2023-08-24 05:07:45.000000000
1016,53495,2060389,2023-08-24 05:07:45.000000000
10420321,897,286286,2023-08-24 05:07:45.000000000
1403,38277,622108,2023-08-24 05:07:45.000000000
1403,38277,622108,2023-08-24 05:08:32.000000000
6176,38972,244414,2023-08-24 05:08:32.000000000
2649,15768,286188,2023-08-24 05:08:32.000000000
6215,5333,40448,2023-08-24 05:08:32.000000000
3557082,2127,13817,2023-08-24 05:08:32.000000000
6194,8208,48545,2023-08-24 05:08:32.000000000
869141,1355,47049,2023-08-24 05:08:32.000000000
3308308,997,148960,2023-08-24 05:08:32.000000000
4822178,87,8968,2023-08-24 05:08:32.000000000
10420321,897,286286,2023-08-24 05:08:32.000000000
3690,26043,539044,2023-08-24 05:08:32.000000000
52638,66,31787,2023-08-24 05:09:19.000000000
4822178,87,8968,2023-08-24 05:09:19.000000000
10279209,1555,59731,2023-08-24 05:09:19.000000000
3240,53065,214679,2023-08-24 05:09:19.000000000
639802,170,1896,2023-08-24 05:09:19.000000000
1714,28433,1010047,2023-08-24 05:09:19.000000000
6176,38972,244414,2023-08-24 05:09:19.000000000
164113,3926,23902,2023-08-24 05:09:19.000000000
15494986,543,35821,2023-08-24 05:09:19.000000000
10420321,897,286286,2023-08-24 05:09:19.000000000
6078,4187,28576,2023-08-24 05:09:19.000000000
9937,805,16482,2023-08-24 05:09:19.000000000
2780388,1132,29459,2023-08-24 05:09:19.000000000
28209,7699,62985,2023-08-24 05:09:19.000000000
34220,1394,44713,2023-08-24 05:10:06.000000000
28850513,32,416,2023-08-24 05:10:06.000000000
34218836,93,1896,2023-08-24 05:10:06.000000000
18425303,84186,265250,2023-08-24 05:10:06.000000000
6176,38972,244414,2023-08-24 05:10:06.000000000
24787024,408,13818,2023-08-24 05:10:06.000000000
165294,3435,17409,2023-08-24 05:10:06.000000000
157346,2743,66074,2023-08-24 05:10:06.000000000
2564886,1609,11069,2023-08-24 05:10:06.000000000
7587370,134,3221,2023-08-24 05:10:06.000000000
4453,21432,141758,2023-08-24 05:10:06.000000000
11752085,1808,25273,2023-08-24 05:10:06.000000000
10420321,897,286286,2023-08-24 05:10:06.000000000
1403,38277,622108,2023-08-24 05:10:06.000000000
40692536,21,300,2023-08-24 05:10:53.000000000
164134,3562,93125,2023-08-24 05:10:53.000000000
28498,9490,36363,2023-08-24 05:10:53.000000000
6176,38972,244414,2023-08-24 05:10:53.000000000
19368,1454,8404,2023-08-24 05:10:53.000000000
10420321,897,286286,2023-08-24 05:10:53.000000000
227878,2942,19171,2023-08-24 05:10:53.000000000
4453,21432,141758,2023-08-24 05:10:53.000000000
2649,15768,286188,2023-08-24 05:10:53.000000000
1392,85434,551452,2023-08-24 05:10:53.000000000
2476,5944,85919,2023-08-24 05:10:53.000000000
814025,3530,371505,2023-08-24 05:11:41.000000000
143720,1641,44381,2023-08-24 05:11:41.000000000
10877848,698,3738,2023-08-24 05:11:41.000000000
911928,2155,9644,2023-08-24 05:11:41.000000000
3690,26043,539045,2023-08-24 05:11:41.000000000
15596827,197,3862,2023-08-24 05:11:41.000000000
28810,854,58380,2023-08-24 05:11:41.000000000
3240,53065,214679,2023-08-24 05:11:41.000000000
12293,3375,60699,2023-08-24 05:11:41.000000000
601919,7397,239018,2023-08-24 05:11:41.000000000
4030721,747,7201,2023-08-24 05:12:28.000000000
367977,1176,15349,2023-08-24 05:12:28.000000000
164113,3926,23902,2023-08-24 05:12:28.000000000
10420321,897,286286,2023-08-24 05:12:28.000000000
2681277,3863,276479,2023-08-24 05:12:28.000000000
6078,4187,28576,2023-08-24 05:12:28.000000000
3812750,12027,182321,2023-08-24 05:12:28.000000000
2780388,1132,29459,2023-08-24 05:12:28.000000000
18401,1852,25943,2023-08-24 05:12:28.000000000
163852,13999,301972,2023-08-24 05:12:28.000000000
165422,8304,30580,2023-08-24 05:12:28.000000000
18425303,84186,265250,2023-08-24 05:12:28.000000000
4030721,747,7201,2023-08-24 05:13:16.000000000
35566147,650,12080,2023-08-24 05:13:16.000000000
217338,775,10514,2023-08-24 05:13:16.000000000
157346,2743,66074,2023-08-24 05:13:16.000000000
26067,7494,27514,2023-08-24 05:13:16.000000000
165422,8304,30580,2023-08-24 05:13:16.000000000
6702,10739,193783,2023-08-24 05:13:16.000000000
34218836,93,1896,2023-08-24 05:13:16.000000000
2480405,411,9879,2023-08-24 05:13:16.000000000
1511,39265,2523656,2023-08-24 05:13:16.000000000
6215,5333,40448,2023-08-24 05:13:16.000000000
12709,10500,87343,2023-08-24 05:13:16.000000000
10420321,897,286286,2023-08-24 05:13:16.000000000
869141,1355,47048,2023-08-24 05:14:02.000000000
10420321,897,286286,2023-08-24 05:14:02.000000000
27333,2076,153607,2023-08-24 05:14:02.000000000
1392,85434,551454,2023-08-24 05:14:02.000000000
3308308,997,148961,2023-08-24 05:14:02.000000000
8366,7917,107909,2023-08-24 05:14:02.000000000
12250,2589,33391,2023-08-24 05:14:02.000000000
4822178,87,8968,2023-08-24 05:14:02.000000000
7587370,134,3221,2023-08-24 05:14:02.000000000
629785,460,5043,2023-08-24 05:14:02.000000000
3690,26043,539047,2023-08-24 05:14:02.000000000
3240,53065,214678,2023-08-24 05:14:02.000000000
8280,7131,275587,2023-08-24 05:14:02.000000000
8151492,59,1138,2023-08-24 05:14:49.000000000
27185258,2138,49167,2023-08-24 05:14:49.000000000
6078,4187,28576,2023-08-24 05:14:49.000000000
16038,8114,34493,2023-08-24 05:14:49.000000000
368844,808,14933,2023-08-24 05:14:49.000000000
3308308,997,148961,2023-08-24 05:14:49.000000000
2780388,1132,29459,2023-08-24 05:14:49.000000000
26586,1180,21235,2023-08-24 05:14:49.000000000
3260,20790,378681,2023-08-24 05:14:49.000000000
165422,8304,30580,2023-08-24 05:14:49.000000000
1526,17423,606545,2023-08-24 05:14:49.000000000
6367266,891,49658,2023-08-24 05:14:49.000000000
18425303,84186,265250,2023-08-24 05:14:49.000000000
84418,231,4170,2023-08-24 05:15:36.000000000
217338,775,10514,2023-08-24 05:15:36.000000000
165294,3435,17409,2023-08-24 05:15:36.000000000
41147,1193,13804,2023-08-24 05:15:36.000000000
5064123,5405,33542,2023-08-24 05:15:36.000000000
24787024,408,13818,2023-08-24 05:15:36.000000000
17998520,1978,88045,2023-08-24 05:15:36.000000000
1627,28191,155523,2023-08-24 05:15:36.000000000
26923,1054,4208,2023-08-24 05:15:36.000000000
15656,68083,1791874,2023-08-24 05:15:36.000000000
4453,21432,141758,2023-08-24 05:15:36.000000000
166680,7882,256769,2023-08-24 05:15:36.000000000
869141,1355,47048,2023-08-24 05:15:36.000000000
869141,1355,47048,2023-08-24 05:16:23.000000000
8280,7131,275587,2023-08-24 05:16:23.000000000
6176,38972,244414,2023-08-24 05:16:23.000000000
157312,8782,339464,2023-08-24 05:16:23.000000000
629785,460,5043,2023-08-24 05:16:23.000000000
3690,26043,539048,2023-08-24 05:16:23.000000000
8281,4982,216857,2023-08-24 05:16:23.000000000
71910,427,22698,2023-08-24 05:16:23.000000000
10279209,1555,59731,2023-08-24 05:16:23.000000000
3240,53065,214678,2023-08-24 05:16:23.000000000
601919,7397,239018,2023-08-24 05:16:23.000000000
6078,4187,28577,2023-08-24 05:16:23.000000000
82315716,5130,84472,2023-08-24 05:16:23.000000000
493453,822,20025,2023-08-24 05:16:23.000000000
88016,728,4368,2023-08-24 05:17:10.000000000
2780388,1132,29459,2023-08-24 05:17:10.000000000
68463,705,12953,2023-08-24 05:17:10.000000000
3260,20790,378681,2023-08-24 05:17:10.000000000
2708254,465,2470,2023-08-24 05:17:10.000000000
6367266,891,49658,2023-08-24 05:17:10.000000000
2528,22893,1164229,2023-08-24 05:17:10.000000000
165422,8304,30580,2023-08-24 05:17:10.000000000
18401,1852,25943,2023-08-24 05:17:10.000000000
601919,7397,239018,2023-08-24 05:17:10.000000000
157346,2743,66074,2023-08-24 05:17:10.000000000
41147,1193,13804,2023-08-24 05:17:10.000000000
5064123,5405,33542,2023-08-24 05:17:10.000000000
15656,68083,1791875,2023-08-24 05:17:10.000000000
6470711,12,3261,2023-08-24 05:17:57.000000000
84418,231,4170,2023-08-24 05:17:57.000000000
26793,3498,137957,2023-08-24 05:17:57.000000000
26923,1054,4208,2023-08-24 05:17:57.000000000
37768,2022,231946,2023-08-24 05:17:57.000000000
4822178,87,8968,2023-08-24 05:17:57.000000000
26630,3109,162309,2023-08-24 05:17:57.000000000
3240,53065,214678,2023-08-24 05:17:57.000000000
601919,7397,239018,2023-08-24 05:17:57.000000000
3812750,12027,182321,2023-08-24 05:18:44.000000000
16038,8114,34493,2023-08-24 05:18:44.000000000
2681277,3863,276479,2023-08-24 05:18:44.000000000
851980,6118,32679,2023-08-24 05:18:44.000000000
2780388,1132,29459,2023-08-24 05:18:44.000000000
26586,1180,21235,2023-08-24 05:18:44.000000000
3260,20790,378681,2023-08-24 05:18:44.000000000
18401,1852,25943,2023-08-24 05:18:44.000000000
1526,17423,606546,2023-08-24 05:18:44.000000000
165422,8304,30580,2023-08-24 05:18:44.000000000
4822178,87,8968,2023-08-24 05:18:44.000000000
665858,3129,962102,2023-08-24 05:18:44.000000000
157346,2743,66074,2023-08-24 05:18:44.000000000
18425303,84186,265251,2023-08-24 05:18:44.000000000
1916708,1026,145305,2023-08-24 05:18:44.000000000
2780388,1132,29459,2023-08-24 05:19:32.000000000
1228217,309,3421,2023-08-24 05:19:32.000000000
1505704,418,5657,2023-08-24 05:19:32.000000000
24122185,4,61,2023-08-24 05:19:32.000000000
165422,8304,30580,2023-08-24 05:19:32.000000000
6702,10739,193783,2023-08-24 05:19:32.000000000
5064123,5405,33542,2023-08-24 05:19:32.000000000
34218836,93,1896,2023-08-24 05:19:32.000000000
84418,231,4170,2023-08-24 05:19:32.000000000
15656,68083,1791878,2023-08-24 05:19:32.000000000
26923,1054,4208,2023-08-24 05:19:32.000000000
25017205,1846,24240,2023-08-24 05:19:32.000000000
37768,2022,231946,2023-08-24 05:19:32.000000000
15564,61676,11874088,2023-08-24 05:20:19.000000000
18209861,59,2680,2023-08-24 05:20:19.000000000
497017,87913,2779664,2023-08-24 05:20:19.000000000
686294,3921,65030,2023-08-24 05:20:19.000000000
607957,34198,1275359,2023-08-24 05:20:19.000000000
3260,20790,378681,2023-08-24 05:20:19.000000000
18401,1852,25943,2023-08-24 05:20:19.000000000
163852,13999,301974,2023-08-24 05:20:19.000000000
814025,3530,371506,2023-08-24 05:20:19.000000000
165422,8304,30580,2023-08-24 05:20:19.000000000
6367266,891,49658,2023-08-24 05:20:19.000000000
18425303,84186,265251,2023-08-24 05:20:19.000000000
34218836,93,1896,2023-08-24 05:20:19.000000000
52143761,14874,267573,2023-08-24 05:21:07.000000000
4918,17284,263298,2023-08-24 05:21:07.000000000
4822178,87,8968,2023-08-24 05:21:07.000000000
110372,1711,22808,2023-08-24 05:21:07.000000000
6702,10739,193783,2023-08-24 05:21:07.000000000
84418,231,4170,2023-08-24 05:21:07.000000000
2671586,1791,19285,2023-08-24 05:21:07.000000000
26923,1054,4208,2023-08-24 05:21:07.000000000
64883,218,1627,2023-08-24 05:21:07.000000000
5064123,5405,33542,2023-08-24 05:21:07.000000000
18401,1852,25943,2023-08-24 05:21:07.000000000
1576969,131,4722,2023-08-24 05:21:55.000000000
37768,2022,231946,2023-08-24 05:21:55.000000000
686294,3921,65030,2023-08-24 05:21:55.000000000
26586,1180,21235,2023-08-24 05:21:55.000000000
3260,20790,378681,2023-08-24 05:21:55.000000000
2649,15768,286189,2023-08-24 05:21:55.000000000
163852,13999,301974,2023-08-24 05:21:55.000000000
18401,1852,25943,2023-08-24 05:21:55.000000000
1526,17423,606547,2023-08-24 05:21:55.000000000
165422,8304,30580,2023-08-24 05:21:55.000000000
56861,225,7080,2023-08-24 05:22:42.000000000
79696510,7,1307,2023-08-24 05:22:42.000000000
17109,5308,40568,2023-08-24 05:22:42.000000000
665858,3129,962103,2023-08-24 05:22:42.000000000
814025,3530,371506,2023-08-24 05:22:42.000000000
18401,1852,25943,2023-08-24 05:22:42.000000000
18425303,84186,265251,2023-08-24 05:22:42.000000000
165294,3435,17409,2023-08-24 05:22:42.000000000
601919,7397,239018,2023-08-24 05:22:42.000000000
52143761,14874,267574,2023-08-24 05:22:42.000000000
6702,10739,193783,2023-08-24 05:22:42.000000000
26923,1054,4208,2023-08-24 05:22:42.000000000
157346,2743,66074,2023-08-24 05:22:42.000000000
37768,2022,231946,2023-08-24 05:22:42.000000000
51716,1629,26573,2023-08-24 05:23:29.000000000
37768,2022,231946,2023-08-24 05:23:29.000000000
497017,87913,2779671,2023-08-24 05:23:29.000000000
686294,3921,65030,2023-08-24 05:23:29.000000000
18401,1852,25943,2023-08-24 05:23:29.000000000
165422,8304,30580,2023-08-24 05:23:29.000000000
665858,3129,962103,2023-08-24 05:23:29.000000000
18425303,84186,265251,2023-08-24 05:23:29.000000000
33282143,121,33060,2023-08-24 05:23:29.000000000
1916708,1026,145306,2023-08-24 05:23:29.000000000
29331,6592,27515,2023-08-24 05:23:29.000000000
601919,7397,239018,2023-08-24 05:23:29.000000000
41147,1193,13804,2023-08-24 05:23:29.000000000
5064123,5405,33542,2023-08-24 05:24:16.000000000
18401,1852,25943,2023-08-24 05:24:16.000000000
1511,39265,2523671,2023-08-24 05:24:16.000000000
68177267,5142,56461,2023-08-24 05:24:16.000000000
26923,1054,4208,2023-08-24 05:24:16.000000000
25017205,1846,24240,2023-08-24 05:24:16.000000000
37768,2022,231946,2023-08-24 05:24:16.000000000
686294,3921,65030,2023-08-24 05:24:16.000000000
162749,17175,164647,2023-08-24 05:24:16.000000000
26923,1054,4208,2023-08-24 05:25:03.000000000
3131483,3508,165124,2023-08-24 05:25:03.000000000
84418,231,4170,2023-08-24 05:25:03.000000000
68177267,5142,56461,2023-08-24 05:25:03.000000000
37768,2022,231946,2023-08-24 05:25:03.000000000
18401,1852,25943,2023-08-24 05:25:03.000000000
686294,3921,65030,2023-08-24 05:25:03.000000000
2671586,1791,19286,2023-08-24 05:25:03.000000000
18209861,59,2681,2023-08-24 05:25:49.000000000
14780375,22,814,2023-08-24 05:25:49.000000000
15656,68083,1791887,2023-08-24 05:25:49.000000000
26923,1054,4208,2023-08-24 05:25:49.000000000
37768,2022,231946,2023-08-24 05:25:49.000000000
686294,3921,65030,2023-08-24 05:25:49.000000000
157346,2743,66074,2023-08-24 05:25:49.000000000
